age,workclass,fnlgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
37,Self-emp-inc,257295,College,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,75,Thailand,>50K
19,Private,218956,College,10,Never-married,Prof-speciality,Other,White,Male,0,0,24,Canada,<=50K
64,Private,21174,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
33,Private,185480,Bachelors,13,Never-married,Prof-specialty,Other,White,Female,0,0,45,United-States,<=50K
33,Private,222205,College,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,>50K
61,Private,69867,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
17,Private,191260,School,5,Never-married,Other-service,Other,White,Male,1055,0,24,United-States,<=50K
50,Without-pay,30653,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,2407,0,98,United-States,<=50K
27,Gov,209109,Masters,14,Never-married,Prof-specialty,Other,White,Male,0,0,35,United-States,<=50K
30,Private,70377,College,9,No spouse,Prof-specialty,Other,White,Female,0,0,40,United-States,<=50K
43,Private,477983,College,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
44,Private,170924,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
35,Private,190174,College,10,Never-married,Exec-managerial,Other,White,Female,0,0,40,United-States,<=50K
25,Private,193787,College,10,Never-married,Tech-support,Other,White,Female,0,0,40,United-States,<=50K
24,Private,279472,College,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,7298,0,48,United-States,>50K
22,Private,34918,Bachelors,13,Never-married,Prof-specialty,Other,White,Female,0,0,15,Germany,<=50K
42,Gov,97688,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K
34,Private,175413,Assoc,12,No spouse,Sales,Other,Black,Female,0,0,45,United-States,<=50K
60,Private,173960,Bachelors,13,No spouse,Prof-specialty,Other,White,Female,0,0,42,United-States,<=50K
21,Private,205759,College,9,Never-married,Handlers-cleaners,Other,White,Male,0,0,40,United-States,<=50K
57,Federal-gov,425161,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K
41,Private,220531,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
50,Private,176609,College,10,No spouse,Other-service,Other,White,Male,0,0,45,United-States,<=50K
25,Private,371987,Bachelors,13,Never-married,Exec-managerial,Other,White,Female,0,0,40,United-States,<=50K
50,Private,193884,School,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Ecuador,<=50K
36,Private,200352,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
31,Private,127595,College,9,No spouse,Prof-specialty,Other,White,Female,0,0,40,United-States,<=50K
29,Gov,220419,Bachelors,13,Never-married,Protective-serv,Other,White,Male,0,0,56,United-States,<=50K
21,Private,231931,College,10,Never-married,Sales,Other,White,Male,0,0,45,United-States,<=50K
27,Private,248402,Bachelors,13,Never-married,Tech-support,Other,Black,Female,0,0,40,United-States,<=50K
65,Private,111095,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,<=50K
37,Self-emp-inc,57424,Bachelors,13,No spouse,Sales,Other,White,Female,0,0,60,United-States,<=50K
39,Private,157443,Masters,14,Married-civ-spouse,Prof-speciality,Wife,Asian-Pac-Islander,Female,3464,0,40,United-States,<=50K
24,Private,278130,College,9,Never-married,Craft-repair,Other,White,Male,0,0,40,United-States,<=50K
38,Private,169469,College,9,No spouse,Sales,Other,White,Male,0,0,80,United-States,<=50K
48,Private,146268,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,>50K
21,Private,153718,College,10,Never-married,Other-service,Other,Asian-Pac-Islander,Female,0,0,25,United-States,<=50K
31,Private,217460,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
55,Private,238638,College,9,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,United-States,>50K
24,Private,303296,College,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Laos,<=50K
43,Private,173321,College,9,No spouse,Adm-clerical,Other,White,Female,0,0,40,United-States,<=50K
26,Private,193945,Assoc,12,Never-married,Tech-support,Other,White,Male,0,0,45,United-States,<=50K
46,Private,83082,Assoc,12,Never-married,Prof-specialty,Other,White,Female,0,0,33,United-States,<=50K
35,Private,193815,Assoc,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
41,Self-emp-inc,34987,College,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,United-States,>50K
26,Private,59306,Bachelors,13,Never-married,Sales,Other,White,Male,0,0,40,United-States,<=50K
34,Private,142897,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,35,Taiwan,>50K
19,Private,860348,College,10,Never-married,Prof-speciality,Other,Black,Female,0,0,25,United-States,<=50K
36,Without-pay,205607,Bachelors,13,No spouse,Prof-specialty,Other,Black,Female,0,0,40,United-States,>50K
22,Private,199698,College,10,Never-married,Sales,Other,White,Male,0,0,15,United-States,<=50K
24,Private,191954,College,10,Never-married,Machine-op-inspct,Other,White,Male,0,0,40,United-States,<=50K
77,Without-pay,138714,College,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,399087,School,3,Married-civ-spouse,Machine-op-inspct,Other,White,Female,0,0,40,Mexico,<=50K
29,Private,423158,College,10,Never-married,Tech-support,Other,White,Female,0,0,40,United-States,<=50K
62,Private,159841,College,9,No spouse,Other-service,Other,White,Female,0,0,24,United-States,<=50K
39,Without-pay,174308,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,50356,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,United-States,<=50K
35,Private,186110,College,9,No spouse,Transport-moving,Other,White,Male,0,0,45,United-States,<=50K
29,Private,200381,School,7,Never-married,Exec-managerial,Other,White,Female,0,0,40,United-States,<=50K
76,Without-pay,174309,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K
63,Without-pay,78383,College,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
23,Private,211601,Assoc,11,Never-married,Prof-speciality,Other,Black,Female,0,0,15,United-States,<=50K
43,Private,187728,College,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,50,United-States,>50K
58,Without-pay,321171,College,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
66,Private,127921,College,9,Never-married,Transport-moving,Other,White,Male,2050,0,55,United-States,<=50K
41,Private,206565,College,10,Never-married,Craft-repair,Other,Black,Male,0,0,45,United-States,<=50K
26,Private,224563,Bachelors,13,Never-married,Adm-clerical,Other,White,Male,0,0,40,United-States,<=50K
47,Private,178686,Assoc,11,Never-married,Other-service,Other,White,Male,0,0,40,United-States,<=50K
55,Gov,98545,School,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,242606,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,270942,School,3,Never-married,Other-service,Other,White,Male,0,0,48,Mexico,<=50K
30,Private,94235,College,9,Never-married,Craft-repair,Other,White,Male,0,0,40,United-States,<=50K
49,Private,71195,Masters,14,Never-married,Prof-specialty,Other,White,Male,0,0,60,United-States,<=50K
19,Private,104112,College,9,Never-married,Sales,Other,Black,Male,0,0,30,Haiti,<=50K
45,Private,261192,College,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
26,Private,94936,Assoc,12,Never-married,Sales,Other,White,Male,0,0,40,United-States,<=50K
38,Private,296478,Assoc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
36,Gov,119272,College,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,United-States,>50K
33,Private,85043,College,9,Never-married,Farming-fishing,Other,White,Male,0,0,20,United-States,<=50K
22,Gov,293364,College,10,Never-married,Protective-serv,Other,Black,Female,0,0,40,United-States,<=50K
43,Without-pay,241895,Bachelors,13,Never-married,Sales,Other,White,Male,0,0,42,United-States,<=50K
67,Private,36135,School,7,Married-civ-spouse,Prof-speciality,Husband,White,Male,0,0,8,United-States,<=50K
30,Private,151989,Assoc,11,No spouse,Prof-speciality,Other,White,Female,0,0,40,United-States,<=50K
56,Private,101128,Assoc,12,No spouse,Other-service,Other,White,Male,0,0,25,Iran,<=50K
31,Private,156464,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0,0,25,United-States,<=50K
33,Private,117963,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
26,Private,192262,College,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,111363,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
46,Gov,329752,School,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
59,Private,372020,Bachelors,13,Married-civ-spouse,Prof-speciality,Husband,White,Male,0,0,40,United-States,>50K
38,Federal-gov,95432,College,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
65,Private,161400,School,7,No spouse,Other-service,Other,Others,Male,0,0,40,United-States,<=50K
40,Private,96129,Assoc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
42,Private,111949,College,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
26,Without-pay,117125,School,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,<=50K
36,Private,348022,School,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,United-States,<=50K
62,Private,270092,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
43,Private,180609,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
43,Private,174575,Bachelors,13,No spouse,Exec-managerial,Other,White,Male,0,1564,45,United-States,>50K
22,Private,410439,College,9,No spouse,Sales,Other,White,Male,0,0,55,United-States,<=50K
28,Private,92262,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
56,Without-pay,183081,College,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
22,Private,362589,Assoc,12,Never-married,Sales,Other,White,Female,0,0,15,United-States,<=50K
57,Private,212448,Bachelors,13,No spouse,Exec-managerial,Other,White,Female,0,0,45,United-States,>50K
39,Private,481060,College,9,No spouse,Sales,Other,White,Female,0,0,40,United-States,<=50K
26,Federal-gov,185885,College,10,Never-married,Adm-clerical,Other,White,Female,0,0,15,United-States,<=50K
17,Private,89821,School,7,Never-married,Other-service,Other,White,Male,0,0,10,United-States,<=50K
40,Gov,184018,Assoc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,>50K
45,Private,256649,College,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
44,Private,160323,College,9,Never-married,Craft-repair,Other,Black,Male,0,0,40,United-States,<=50K
20,Gov,350845,College,10,Never-married,Adm-clerical,Other,White,Female,0,0,10,United-States,<=50K
33,Private,267404,College,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,35633,College,10,Never-married,Sales,Other,White,Male,0,0,40,United-States,<=50K
46,Without-pay,80914,Masters,14,No spouse,Exec-managerial,Other,White,Male,0,0,30,United-States,<=50K
38,Private,172927,College,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
54,Private,174319,College,9,No spouse,Transport-moving,Other,White,Male,0,0,40,United-States,<=50K
46,Private,214955,School,3,No spouse,Craft-repair,Other,White,Female,0,2339,45,United-States,<=50K
25,Private,344991,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,108699,College,10,No spouse,Sales,Other,White,Female,0,0,40,United-States,<=50K
36,Gov,117312,College,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,396099,College,9,Never-married,Other-service,Other,White,Female,0,0,25,United-States,<=50K
29,Private,134152,College,9,No spouse,Machine-op-inspct,Other,White,Male,0,0,40,United-States,<=50K
44,Private,162028,College,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2415,6,United-States,>50K
19,Private,25429,College,10,Never-married,Adm-clerical,Other,White,Female,0,0,16,United-States,<=50K
19,Private,232392,College,9,Never-married,Other-service,Other,White,Female,0,0,40,United-States,<=50K
35,Private,220098,College,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K
27,Private,301302,Bachelors,13,Never-married,Craft-repair,Other,White,Male,0,0,50,United-States,<=50K
46,Without-pay,277946,Assoc,12,No spouse,Craft-repair,Other,White,Male,0,0,40,United-States,<=50K
34,Gov,98101,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,United-States,>50K
34,Private,196164,College,9,Never-married,Other-service,Other,White,Female,0,0,35,United-States,<=50K
44,Private,115562,College,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,96975,College,10,No spouse,Handlers-cleaners,Other,White,Female,0,0,40,United-States,<=50K
20,Private,137300,College,9,Never-married,Prof-speciality,Other,White,Female,0,0,35,United-States,<=50K
25,Private,86872,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
52,Self-emp-inc,132178,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
20,Private,416103,College,10,Never-married,Handlers-cleaners,Other,White,Male,0,0,40,United-States,<=50K
28,Private,108574,College,10,Never-married,Other-service,Other,White,Female,0,0,40,United-States,<=50K
50,Gov,288353,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
34,Private,227689,Assoc,11,No spouse,Tech-support,Other,White,Female,0,0,64,United-States,<=50K
28,Private,166481,School,4,Married-civ-spouse,Handlers-cleaners,Husband,Others,Male,0,2179,40,Puerto-Rico,<=50K
41,Private,445382,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,65,United-States,>50K
28,Private,110145,College,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
46,Without-pay,317253,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K
28,Private,123147,College,10,Married-civ-spouse,Prof-speciality,Wife,White,Female,0,1887,40,United-States,>50K
32,Private,364657,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
41,Gov,42346,College,10,No spouse,Other-service,Other,Black,Female,0,0,24,United-States,<=50K
24,Private,241951,College,9,Never-married,Handlers-cleaners,Other,Black,Female,0,0,40,United-States,<=50K
33,Private,118500,College,10,No spouse,Exec-managerial,Other,White,Female,0,0,40,United-States,<=50K
46,Private,188386,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K
31,Gov,1033222,College,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,92440,School,8,No spouse,Craft-repair,Other,White,Male,0,0,50,United-States,>50K
52,Private,190762,School,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
30,Private,426017,School,7,Never-married,Other-service,Other,White,Female,0,0,19,United-States,<=50K
34,Gov,243867,School,7,No spouse,Machine-op-inspct,Other,Black,Male,0,0,40,United-States,<=50K
34,Gov,240283,College,9,No spouse,Transport-moving,Other,White,Female,0,0,40,United-States,<=50K
20,Private,61777,College,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
17,Private,175024,School,7,Never-married,Handlers-cleaners,Other,White,Male,2176,0,18,United-States,<=50K
32,Gov,92003,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
29,Private,188401,College,9,No spouse,Farming-fishing,Other,White,Male,0,0,40,United-States,<=50K
33,Private,228528,School,6,Never-married,Craft-repair,Other,White,Female,0,0,35,United-States,<=50K
25,Private,133373,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
36,Federal-gov,255191,Masters,14,Never-married,Prof-specialty,Other,White,Male,0,1408,40,United-States,<=50K
23,Private,204653,College,9,Never-married,Handlers-cleaners,Other,White,Male,0,0,72,Dominican-Republic,<=50K
63,Self-emp-inc,222289,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
47,Gov,287480,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
80,Private,107762,College,9,No spouse,Prof-speciality,Other,White,Male,0,0,24,United-States,<=50K
17,Private,202521,School,7,Never-married,Prof-speciality,Other,White,Male,0,0,40,United-States,<=50K
40,Without-pay,204116,Bachelors,13,No spouse,Prof-specialty,Other,White,Female,2174,0,40,United-States,<=50K
30,Private,29662,Assoc,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,>50K
